Kreise_Code,D.GVAREALPWln,D.tas,D.tas2,D.hotday.d,D.coldday.d,D.prec,D.precpd,D.CAPPWln,GVAREALPWln0
5378,-0.035795374531883084,-0.43612620128223867,-8.643460402908133,-15.6,10.0,-87.96326008663186,-0.12029304750264869,0.03720645781940668,4.023891987020009
5382,0.05109212511689076,-0.4054688256683079,-8.128075586920573,-12.8,8.8,-50.002573160751865,-0.10462079294105586,0.035655950416152216,4.045040486979699
5512,0.06309792883733278,-0.6205535791190719,-13.145741471702735,-14.0,10.0,-36.02835569343836,-0.0872018296760162,0.03405720087883157,3.7524428780605112
5513,0.06711958662148554,-0.8043018416684138,-17.10187994506839,-17.8,10.799999999999999,-40.83530676806811,-0.08954293421168558,0.030832284272596766,4.071440987511216
5515,-0.03728971965254679,-0.3248780909937068,-6.334352305712329,-11.399999999999999,9.000000000000002,-72.97873713879267,-0.20310207146994164,0.030781125032937062,4.309777034215371
5554,0.11000302724928757,-0.4462771825565994,-8.797146078714917,-10.2,8.200000000000001,-52.722188834124154,-0.1431519921552793,0.033353512669754615,3.8775003609218777
5558,0.05549332913209648,-0.5335015762944924,-10.6836164366118,-13.599999999999998,10.2,-91.20823184583526,-0.2330869139015448,0.025606459537367954,3.8908080465511934
5562,0.12108729770857707,-0.822420412608281,-17.239306293310364,-17.4,12.4,-71.28836486655865,-0.18515072206041183,0.04116945432349706,3.900129754744957
5566,0.06753468049790667,-0.3490156977344725,-6.706564954945179,-9.600000000000001,8.600000000000001,-50.56280625390582,-0.05720708033359001,0.03477291183191511,3.8772127520533513
5570,0.0861869688434167,-0.32025896804436194,-6.208204564720603,-11.399999999999999,9.6,-69.63338464011309,-0.22489584323449807,0.03644179511437873,3.916794238623422
5711,0.04515074389215057,-0.46816058088326606,-8.887601541992368,-13.8,9.4,-57.40961230603392,-0.12564663411464183,0.04355349025255517,3.9662212858055033
5754,0.07280186666759292,-0.41252446080846816,-7.99684020847198,-11.8,10.6,-74.80744011861611,-0.2231147349114475,0.037452601330156376,4.099906840594307
5758,-0.016967349818640898,-0.42263391896685576,-8.0525890241435,-13.4,8.8,-89.91526267905016,-0.13183228067015262,0.04402733620320909,4.021261544254869
5762,0.04039263236410218,-0.19863883130788373,-3.2891592257307707,-13.399999999999999,4.799999999999999,-84.61040978953946,-0.09590523675295959,0.027784143295208175,3.8860717900382626
5766,0.02542221596057148,-0.24165064089193322,-4.236698115193931,-11.400000000000002,6.6,-90.72686987464226,-0.14112767376475732,0.03985719136723631,3.9515238140263054
5770,0.0670810873029879,-0.3043626094261036,-5.77209080283194,-11.0,7.199999999999999,-58.481861620113875,-0.050621866584754205,0.03502488467033871,4.043195632438667
5774,0.05492725600684478,-0.23699128944413772,-4.114407746582401,-12.2,6.799999999999999,-96.89946377768683,-0.28045760549068155,0.03740235439668016,3.948375743442082
5911,0.03139382045563144,-0.7213981378807244,-14.920059952324692,-17.599999999999998,10.200000000000001,9.209658935906305,0.19804107876536037,0.046731471641730415,3.9741415158538307
5913,0.0075316272098655546,-0.6916425584314574,-14.112515956275402,-15.799999999999999,10.6,-38.64124510650316,-0.06172686273390049,0.035876209947963034,4.041519387773579
5914,0.07632822986595711,-0.544424658378091,-10.440232376922637,-14.200000000000001,7.799999999999999,-37.763718522781346,-0.03242111463852515,0.0379679220298188,3.94786103365689
5915,0.134265416473748,-0.42956805878351645,-8.596363550810793,-13.399999999999999,10.000000000000002,-81.79246725192621,-0.2807197192588504,0.03753350294631641,3.88549924489584
5916,0.13175463650255725,-0.8022004898169044,-16.715213941363842,-18.799999999999997,11.6,-16.843264220864626,0.11125184450403003,0.040374148827237555,3.7670805395060785
5954,0.07736230918900278,-0.5435404966258481,-10.524732131854947,-14.599999999999998,9.200000000000001,-48.98451563368201,-0.054226817121359794,0.037865660157994974,3.969398819044527
5958,0.04110000314381734,-0.41240039383247584,-6.41086026320248,-17.000000000000004,8.0,-87.56926533709691,-0.052139713772572094,0.03844583892786613,3.9144562780429557
5962,0.04845367982704918,-0.5171350888415933,-8.96859405011898,-15.4,9.000000000000002,-76.93779962964686,-0.07248062864756832,0.03775558163838255,4.000442582936117
5966,0.051190934972025204,-0.4910719170127642,-7.979243108018224,-15.800000000000004,8.0,-100.33350677803332,-0.06873562773333486,0.02839218233656826,3.940442206056607
5970,0.10223572038384576,-0.3513481945240926,-5.518737005799167,-12.0,7.6000000000000005,-96.70967021810975,-0.047939939275204235,0.027657506273401467,3.9763953957181637
5974,0.058115213118332676,-0.5094143513427358,-9.6059422820218,-17.6,9.0,-91.97123160055645,-0.16564470839736756,0.03289046990462996,3.987227331348766
5978,0.0981873262407662,-0.6074015402190387,-12.255195080224055,-15.4,11.799999999999999,-56.274539971397985,-0.0868567159060496,0.03983856155860188,3.9597894371843747
6411,0.04580754772409534,-0.45089763443252195,-9.296650059123863,-6.6,7.6,-18.442792353752395,-0.0014663171133486586,0.07281486104919299,4.2209835393646635
6412,-0.005136442323379065,-0.4079872249590082,-8.709942053831995,-9.399999999999999,7.4,-31.91848436245874,-0.017775942455017457,0.07088449259238772,4.513838366832402
6413,-0.06911562888037448,-0.49160764421833747,-10.523635755224092,-8.8,8.999999999999998,-39.79631600053517,0.09552442255821392,0.0704869730454245,4.22965164605707
6414,0.032419410570698304,-0.2905768283716075,-5.856917900854498,-7.399999999999999,8.8,-42.317831767009295,-0.13874579501644568,0.06982073557615465,4.354762638816599
6431,0.016230224779824276,-0.44902933900645614,-9.2068786571609,-10.400000000000002,6.800000000000001,-41.33976702808798,-0.13771097753527806,0.07730604545877728,4.148844429556375
6432,0.020490758995054925,-0.39352126528346254,-7.9753554115515755,-7.599999999999998,6.4,-30.322384480645837,0.08240516333246162,0.06915712601109636,4.1238711362739435
6433,0.011083251633943192,-0.4488797844225072,-9.655937769733086,-10.0,7.6000000000000005,-7.4351575157677985,0.049414265162222915,0.084075662016863,4.3228480317956155
6434,-0.056374356778464474,-0.22899835670938096,-3.891734755105915,-6.800000000000001,8.4,-38.57119299451159,-0.07434804754165736,0.06931454676692805,4.465907550465967
6435,0.028359984130781335,-0.2465403534100652,-4.323217957532123,-5.799999999999997,6.800000000000001,-32.65545598204176,0.1406601329505195,0.070112532371291,4.184089305114525
6436,-0.014039946902101086,-0.37450113423250997,-7.552551492194908,-7.400000000000002,9.6,-33.623592070583584,-0.07618310811282569,0.07616450546483922,4.53587120068197
6437,0.017317225202302833,-0.35724076820526385,-6.665099499361219,-11.600000000000001,6.8,-56.91976011299016,-0.19851917512248063,0.08254138382798981,3.986344224551256
6438,0.11883640021946285,-0.4101691350737866,-8.569084245792098,-7.199999999999999,8.200000000000001,-25.920367830627413,0.03228597143495082,0.07355676653110166,4.151234871832877
6439,0.018850254333809602,-0.3031313430653402,-5.523558897424607,-9.8,9.0,-28.658015649465653,-0.041317438224326875,0.06640342051226256,4.07513743331508
6440,0.06821559913280595,-0.3080529603905475,-5.871311597705201,-7.800000000000001,7.3999999999999995,-31.75354953647684,0.02444341824493046,0.06415820029447605,4.024301086409455
6531,-0.016048463823966408,-0.44367764983636526,-8.275356277293923,-9.399999999999999,9.8,-25.20245981760496,-0.03445425548621439,0.06421913209777763,4.098604266974833
6532,0.04862393807581178,-0.21867584509620563,-3.6480130410650986,-6.799999999999997,7.4,-49.83464827418845,-0.021045437351604246,0.06736705226376838,4.0149890013947624
6533,0.020746141060139056,-0.33649697481354934,-6.093394133159734,-9.200000000000003,10.200000000000001,-50.001735041391214,-0.15681955567270078,0.06502586932129084,3.9873545795075356
6534,0.03238746929670011,-0.3465123078990491,-5.955125741359311,-9.8,6.799999999999999,-55.95377478467117,-0.03909034803487854,0.0634876654178953,4.068428390429424
6535,0.026720379225237068,-0.33147292010167106,-5.465407198182177,-7.200000000000003,6.8,-59.260653535522806,-0.09018066434851169,0.05942888421383774,3.927904596689722
6611,0.0017005963441238947,-0.2832700812627582,-5.08994461593727,-7.600000000000001,7.199999999999999,-48.615290389567235,-0.11806994628466594,0.06514074314277529,4.043546747926154
6631,0.02916650252772479,-0.1481538668491087,-2.1986443444222488,-6.400000000000002,4.799999999999999,-30.119358879341803,0.06040189235767168,0.06489760526758914,3.9984966211903807
6632,0.11339192375683549,-0.21711496458386392,-3.4798020416039037,-7.799999999999997,6.199999999999999,-37.430069381804344,-0.02103791051429682,0.06718300549808198,4.046321387986092
6633,-0.014278093630030853,-0.26383087908851444,-4.449402332799096,-10.400000000000002,5.800000000000001,-48.17320654882087,-0.05940459930391517,0.0551137676720348,4.038912088499783
6634,0.08620083795304723,-0.3284249824967773,-5.561472757128968,-9.8,6.0,-33.53557133380724,-0.037791235809603974,0.054896169799460104,3.9869086249663424
6635,0.04073462458927635,-0.2962130033952075,-4.688925556354931,-11.2,6.0,-38.49306923127574,0.031183244060855042,0.0672428375364893,3.978745655437153
6636,0.03521534112508995,-0.2868758863861025,-4.633098690278388,-9.399999999999999,5.800000000000001,-43.59479967940905,-0.02355593325688443,0.06717567800790647,3.8962086513589695
7111,-0.03545050787180326,-0.4702865883007874,-9.69059865977539,-13.399999999999999,11.399999999999999,-35.62842641302058,-0.060557060453688916,0.036021758265607495,4.1685067485878715
7131,0.05462353831038547,-0.30599445387841406,-5.375532909738411,-11.600000000000001,5.800000000000001,-46.75206616532381,-0.21819772821487726,0.0463264365287861,3.8513298708005506
7132,0.03313868110845686,-0.36599857907585687,-6.573687443761415,-12.600000000000001,8.799999999999999,-68.33356722904921,-0.20276972178075336,0.02974852988809573,3.8981594146901513
7133,0.04041738688874563,-0.2860857682914766,-5.3816513104893176,-9.399999999999999,7.800000000000001,-42.48517621848936,-0.07622716212796266,0.03285749228381096,3.8865610666550734
7134,0.04041996688648819,-0.3196662754751447,-5.401249740989584,-11.600000000000001,7.000000000000001,-55.749879267641745,-0.021780144197552254,0.03404269523872472,3.839734751237061
7135,0.05004919083816617,-0.39692744316936235,-7.285519597939043,-12.600000000000001,8.6,-66.29302866558066,-0.23515053158616572,0.04001855166051538,3.8479504360423293
7137,0.028264678847364166,-0.36160389004020743,-6.7844155714336125,-13.0,9.200000000000001,-48.452330668771765,-0.22568968859788652,0.029497670714016877,3.97101039920601
7138,0.03279108396126862,-0.3671225648596703,-6.953311397393932,-12.799999999999997,8.600000000000001,-76.58539670897517,-0.26699146975163957,0.04109833914849137,3.991344410057729
7140,0.0594896494238788,-0.34758732039159845,-6.125955804693717,-13.600000000000001,7.8,-65.28924435362438,-0.17522440067988176,0.030251002307714714,3.893694182155871
7141,-0.00588508568268864,-0.40431783394222975,-7.476507142919303,-12.2,10.2,-37.736956395690754,-0.04171055649125344,0.03052047962499138,3.959242301995396
7143,0.061806097223843004,-0.3327243075378572,-5.801273902753664,-12.2,7.8,-65.0154591610625,-0.19594044206129002,0.035672505601897164,3.9137844471081444
7211,0.02530716877272532,-0.38448239110605975,-7.691809367561845,-12.599999999999998,8.0,-84.29163592946338,-0.28796662768356507,0.038608710198475116,3.902926105820878
7231,0.08330884088138335,-0.3965078358754024,-7.407622464501685,-12.399999999999999,8.0,-70.74127588388762,-0.1621156971287132,0.024877348988702863,3.8104724018440033
7232,0.04774050118029782,-0.20421099566799228,-3.360221116577094,-9.8,6.000000000000001,-82.1954440269298,-0.05095076939942378,0.017364726435396882,3.9233624686971957
7233,-0.007083822170980358,-0.27865951027345304,-4.417654735572853,-11.0,6.800000000000001,-81.34952015610168,-0.19013009244364,0.0349481746546898,3.9218524214447688
7235,-0.04563429424592558,-0.3539063348217475,-6.624420897540205,-12.400000000000002,6.4,-79.40929764426983,-0.05407764671976767,0.05174737483279124,3.8144450276212507
7311,0.06249098455103663,-0.548704505249745,-12.001929948309765,-11.400000000000002,7.4,-4.335481040761806,0.09284910798921531,0.04213164965031169,4.057437302930659
7312,-0.0437996873823665,-0.29619804582205234,-5.770555358477537,-5.400000000000002,7.999999999999999,-4.225342431377385,0.13642823388234637,0.04503405913661229,4.026084733827981
7313,0.04599225487632719,-0.31679098162083186,-6.323820476991656,-10.199999999999996,7.0,-39.963968543695785,-0.059648516084324754,0.03361085604866343,3.876719667249618
7314,0.07201198257168429,-0.5515137954016112,-12.160124251831348,-9.0,7.0,-8.970016462985654,0.01302771189095342,0.05598252920628877,4.480414063919978
7315,0.030573218375796074,-0.2720440637863373,-5.680220273768214,-8.200000000000003,7.999999999999999,-45.695393234489075,-0.1544807639768,0.05165315342714649,4.190207664496337
7316,0.041745014559404936,-0.3906384104444882,-8.039871787122252,-11.0,6.6,7.797522627390833,0.13583709030159086,0.04384669453386891,3.851547393443259
7317,-0.008468549657889568,-0.13148243661563264,-2.407175945222278,-2.3999999999999986,4.0,-77.28163912537127,-0.2880164045863651,0.043056377003861,3.858475647721271
7318,0.010984568945487716,-0.44625241639405644,-9.881764810176975,-9.0,6.0,-5.540128717082268,-0.09802009919091015,0.03152827386449886,4.015116721431632
7319,0.03200132590047211,-0.596608313546179,-12.881019829325481,-9.8,8.0,-5.319871614892918,0.09306869719640587,0.04517831032230113,4.002147018185057
7320,0.10755870457814565,-0.19281839574790283,-3.6748826465759237,-8.200000000000003,3.6000000000000005,-57.34451272688568,-0.1043194449192999,0.03127549285281539,3.9102104866780496
7331,0.02647517432900104,-0.33254288148507527,-6.774748426814327,-9.600000000000001,7.199999999999999,-10.943790343185128,0.05252539669473166,0.03434619503120917,3.9987476263750836
7332,0.022892600551691178,-0.3800090246096417,-7.727446903066081,-9.8,6.6000000000000005,-9.829944201617252,0.043754963850678896,0.048032332877351536,3.923872325375133
7333,0.0385511007930206,-0.3162072490206693,-6.08207256580657,-10.0,7.6,-16.524891495942143,0.05040249809153363,0.03614385498009032,3.94373935567034
