Kreise_Code,EU_Code,year,gva,wrk,gvapw_F,ln_gvapw_F,ln_gvapw_F.d1
3458,DE94D,2006.0,217.5,3.35,64.92537313432835,4.1732385046917635,-0.04229161433256046
3458,DE94D,2007.0,223.7,3.62,61.795580110497234,4.123831842658404,-0.04940666203335908
3458,DE94D,2008.0,233.4,3.68,63.42391304347826,4.149840967671616,0.02600912501321151
3458,DE94D,2009.0,240.0,3.83,62.66318537859008,4.1377741201494365,-0.012066847522179458
3458,DE94D,2010.0,255.3,3.89,65.62982005141389,4.184030166617084,0.04625604646764714
3458,DE94D,2011.0,257.6,4.06,63.448275862068975,4.150225020616557,-0.03380514600052642
3458,DE94D,2012.0,231.8,4.17,55.58752997601919,4.017958895094941,-0.13226612552161576
3458,DE94D,2013.0,237.5,4.27,55.62060889929743,4.018553796234163,0.0005949011392214487
3458,DE94D,2014.0,255.1,4.39,58.109339407744876,4.062326398060685,0.04377260182652254
3458,DE94D,2015.0,248.5,4.38,56.7351598173516,4.038394121148329,-0.023932276912356443
3458,DE94D,2016.0,253.1,4.45,56.87640449438202,4.04088057137293,0.0024864502246009224
3458,DE94D,2017.0,263.5,4.56,57.785087719298254,4.056730744455122,0.015850173082192498
3458,DE94D,2018.0,290.2,4.86,59.7119341563786,4.089531902537685,0.03280115808256223
3458,DE94D,2019.0,283.5,5.06,56.027667984189726,4.025845639868432,-0.06368626266925226
3459,DE94E,1995.0,1043.9,13.44,77.67113095238096,4.35248364331925,
3459,DE94E,1996.0,985.5,13.2,74.6590909090909,4.31293229700045,-0.03955134631879975
3459,DE94E,1997.0,965.0,12.89,74.86423584173778,4.31567628438789,0.0027439873874399723
3459,DE94E,1998.0,933.2,12.45,74.9558232931727,4.316898917236559,0.0012226328486688587
3459,DE94E,1999.0,926.1,12.45,74.3855421686747,4.309261597265507,-0.007637319971052214
3459,DE94E,2000.0,904.5,12.28,73.65635179153095,4.299410382116354,-0.009851215149152992
3459,DE94E,2001.0,861.9,11.87,72.61162594776748,4.2851250460317765,-0.01428533608457716
3459,DE94E,2002.0,913.1,11.06,82.55877034358046,4.413510407528106,0.1283853614963295
3459,DE94E,2003.0,718.7,11.26,63.82770870337478,4.156187401762852,-0.2573230057652536
3459,DE94E,2004.0,721.4,10.84,66.54981549815498,4.197950772457938,0.04176337069508573
3459,DE94E,2005.0,723.5,10.69,67.6800748362956,4.214791821034584,0.016841048576646145
3459,DE94E,2006.0,700.4,10.56,66.32575757575756,4.194578322133581,-0.020213498901003213
3459,DE94E,2007.0,735.8,10.81,68.06660499537465,4.220486711019557,0.02590838888597613
3459,DE94E,2008.0,793.8,10.84,73.22878228782288,4.293588544337465,0.07310183331790743
3459,DE94E,2009.0,790.7,11.19,70.66130473637176,4.257898106753047,-0.03569043758441737
3459,DE94E,2010.0,850.6,11.48,74.09407665505226,4.305335591928113,0.04743748517506585
3459,DE94E,2011.0,863.5,11.87,72.74641954507162,4.286979688965157,-0.018355902962956527
3459,DE94E,2012.0,887.8,12.09,73.43258891645988,4.296367827773233,0.00938813880807654
3459,DE94E,2013.0,858.5,12.4,69.23387096774194,4.237490207726539,-0.058877620046693835
3459,DE94E,2014.0,783.0,12.66,61.84834123222749,4.124685279274773,-0.1128049284517667
3459,DE94E,2015.0,792.8,12.71,62.376081825334374,4.133181897814415,0.008496618539642675
3459,DE94E,2016.0,868.6,12.75,68.12549019607843,4.221351448496287,0.08816955068187138
3459,DE94E,2017.0,826.5,12.84,64.36915887850468,4.164634618999264,-0.056716829497022836
3459,DE94E,2018.0,797.7,13.33,59.84246061515379,4.091715452726467,-0.07291916627279704
3459,DE94E,2019.0,848.6,13.16,64.48328267477204,4.166406006871053,0.07469055414458659
3460,DE94F,1995.0,439.2,6.02,72.95681063122925,4.289867630874592,
3460,DE94F,1996.0,414.7,5.92,70.05067567567568,4.249218918356421,-0.040648712518170704
3460,DE94F,1997.0,406.0,5.86,69.28327645051195,4.238203556012811,-0.01101536234360978
3460,DE94F,1998.0,392.7,5.85,67.12820512820512,4.2066043003401985,-0.03159925567261279
3460,DE94F,1999.0,389.7,5.91,65.93908629441624,4.188731380926657,-0.01787291941354141
3460,DE94F,2000.0,380.6,5.91,64.39932318104907,4.165103123444042,-0.02362825748261521
3460,DE94F,2001.0,388.5,5.59,69.49910554561717,4.241313882640695,0.07621075919665277
3460,DE94F,2002.0,372.2,5.66,65.75971731448763,4.186007451993059,-0.05530643064763563
3460,DE94F,2003.0,364.3,5.6,65.05357142857143,4.175211106273415,-0.010796345719644052
3460,DE94F,2004.0,347.4,5.39,64.45269016697588,4.165931468886098,-0.00927963738731652
3460,DE94F,2005.0,339.6,5.35,63.4766355140187,4.150671893529277,-0.015259575356821209
3460,DE94F,2006.0,354.8,5.44,65.22058823529412,4.177775189567573,0.027103296038295532
3460,DE94F,2007.0,352.4,5.63,62.59325044404973,4.136657451910425,-0.04111773765714766
3460,DE94F,2008.0,371.6,5.54,67.07581227436823,4.205823506180491,0.06916605427006584
3460,DE94F,2009.0,384.2,5.84,65.78767123287672,4.18643245349432,-0.019391052686170696
3460,DE94F,2010.0,409.2,6.13,66.75367047308319,4.201009284129351,0.014576830635030902
3460,DE94F,2011.0,443.3,6.45,68.72868217054264,4.230166610943327,0.029157326813975537
3460,DE94F,2012.0,529.9,6.52,81.27300613496932,4.397813933560155,0.16764732261682802
3460,DE94F,2013.0,539.2,6.64,81.20481927710844,4.396974596109755,-0.0008393374504001017
3460,DE94F,2014.0,437.3,6.93,63.102453102453104,4.144759645217063,-0.2522149508926912
3460,DE94F,2015.0,422.0,6.94,60.80691642651296,4.107703539517298,-0.03705610569976514
3460,DE94F,2016.0,427.4,7.07,60.45261669024045,4.101859862976566,-0.005843676540732368
3460,DE94F,2017.0,465.7,7.24,64.32320441988949,4.1639204435907065,0.06206058061414055
3460,DE94F,2018.0,461.9,7.27,63.535075653370015,4.151592125891132,-0.01232831769957432
3460,DE94F,2019.0,440.6,7.16,61.536312849162016,4.1196274533956885,-0.03196467249544366
3461,DE94G,1995.0,225.0,3.08,73.05194805194805,4.291170805218937,
3461,DE94G,1996.0,212.4,2.91,72.98969072164948,4.290318208184383,-0.0008525970345543143
3461,DE94G,1997.0,208.0,2.74,75.91240875912408,4.329580159301339,0.03926195111695652
3461,DE94G,1998.0,201.2,2.63,76.50190114068441,4.337315592035911,0.007735432734572001
