Kreise_Code,year,EU_Code,gdppc,ln_gdppc,ln_gdppc.d1,tas,tas2,prec,prec2,full05_colddays_f1,full95_hotdays_f1,full05_colddays_f2,full95_hotdays_f2,sq95_hotdays_f1,sq05_colddays_f1,sq95_hotdays_f2,sq05_colddays_f2,full95_wetweeks_f1,full05_dryweeks_f1,full00_dryweeks_f1,sq95_wetweeks_f1,sq05_dryweeks_f1,full95_wetweeks_f2,full05_dryweeks_f2,sq95_wetweeks_f2,sq05_dryweeks_f2,full_mean_precpd,full_std_precpd,sq_mean_precpd,sq_std_precpd,tas_m,tas_m2
1059,2000.0,DEF0C,24197.0,10.093983937518091,-0.0025178013507325,9.594485972598866,92.0541610783964,7.225706717046172,52.21083756076617,2.0,10.0,2.0,8.0,27.0,2.0,17.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,1.0,2.0,2.301180483135724,3.1472289057280616,2.2939343120271456,0.2709360544021766,14.942020728385822,223.26398344751158
1059,2001.0,DEF0C,24229.0,10.095305541807427,0.0013216042893358,8.64479367116229,74.73245761696758,8.747074943273546,76.5113200632439,14.0,28.0,18.0,24.0,36.0,11.0,31.0,11.0,4.0,1.0,0.0,3.0,4.0,3.0,1.0,3.0,1.0,2.618884713554955,3.913487751606471,2.599441493848511,1.1083795912353405,13.71156503524758,188.00701571582394
1059,2002.0,DEF0C,22908.0,10.039241473513748,-0.056064068293681,9.500982162962478,90.26866206093116,10.241034478374017,104.87878718724534,6.0,52.0,7.0,44.0,52.0,8.0,39.0,7.0,5.0,3.0,0.0,8.0,12.0,5.0,3.0,7.0,3.0,3.3798793658000013,5.897868345974808,3.383643389360699,0.4163844824374348,14.987912403508005,224.6375182152291
1059,2003.0,DEF0C,22964.0,10.041683051287528,0.00244157777378,9.000453564947307,81.00816437477269,6.803408849671398,46.2863719757871,16.0,42.0,16.0,37.0,33.0,12.0,24.0,12.0,3.0,6.0,0.0,2.0,24.0,3.0,6.0,3.0,6.0,2.465003206402681,4.128891375956451,2.4813905147632966,0.8746220488314728,14.025620645968596,196.71803450462053
1059,2004.0,DEF0C,22844.0,10.036443779784754,-0.0052392715027735,9.010201265956558,81.18372685304517,9.507002773458098,90.38310173453996,6.0,22.0,7.0,17.0,31.0,1.0,23.0,1.0,4.0,1.0,0.0,4.0,4.0,4.0,0.0,4.0,1.0,3.1068636514568966,4.6284932264521,3.136041001315496,0.861344342192612,13.82329707780319,191.0835421012022
1059,2005.0,DEF0C,22352.0,10.014671081496743,-0.0217726982880108,9.156608029735734,83.84347061022092,7.875562323365601,62.02448190921579,6.0,31.0,6.0,26.0,47.0,4.0,36.0,4.0,2.0,2.0,1.0,3.0,8.0,2.0,3.0,2.0,3.0,2.7730853251287333,4.368657243521897,2.785860149892857,0.2902096456888638,14.943145805067113,223.29760655149485
1059,2006.0,DEF0C,22961.0,10.041552403492023,0.0268813219952797,9.826808915119472,96.56617345427152,8.082191855309285,65.32182518602774,14.0,50.0,16.0,43.0,54.0,3.0,49.0,5.0,2.0,4.0,1.0,3.0,16.0,2.0,4.0,3.0,4.0,2.9389788564761057,3.833813370388111,2.9166422126274094,0.8137272364453119,14.678287268725851,215.4521171432394
1059,2007.0,DEF0C,23475.0,10.063691304076464,0.0221389005844407,9.93026358237754,98.6101348154936,10.420775043246772,108.59255250195476,3.0,23.0,4.0,19.0,46.0,1.0,27.0,2.0,5.0,2.0,1.0,4.0,8.0,5.0,3.0,5.0,2.0,3.6564122958760574,5.150400698801769,3.633877866405049,0.8324143842146743,14.740933437632288,217.29511861270566
1059,2008.0,DEF0C,24134.0,10.091376913633546,0.0276856095570821,9.568404919481702,91.55437270316165,8.936317388855866,79.85776847436772,3.0,23.0,4.0,13.0,42.0,4.0,20.0,8.0,3.0,2.0,1.0,2.0,8.0,3.0,3.0,3.0,2.0,3.0190261448837377,4.407906977837185,2.936051016765877,1.0257182341902895,14.190263305677773,201.36357268446508
1059,2009.0,DEF0C,23786.0,10.076852451287191,-0.0145244623463547,9.134326676867934,83.43592383974119,8.707599753369697,75.82229346488401,12.0,31.0,13.0,23.0,11.0,6.0,9.0,6.0,4.0,3.0,1.0,3.0,12.0,4.0,3.0,2.0,3.0,3.213136440357821,4.864957555476122,3.210599946532401,0.8248610121486006,13.642367665162482,186.11419551147083
1059,2010.0,DEF0C,23969.0,10.08451660774299,0.0076641564557995,7.47754623140173,55.913697642750215,8.965468490444007,80.37962525314434,53.0,26.0,63.0,21.0,32.0,32.0,25.0,40.0,6.0,2.0,2.0,3.0,8.0,6.0,2.0,3.0,2.0,3.3205438853496347,4.7987674924261725,3.2898177459328086,0.7225569485568278,13.337259730950962,177.8824971308461
1059,2011.0,DEF0C,24719.0,10.115327457678946,0.0308108499359551,9.218436286787185,84.9795675735547,9.688471778168768,93.8664853963727,9.0,16.0,10.0,10.0,24.0,1.0,15.0,2.0,4.0,7.0,3.0,4.0,28.0,4.0,8.0,3.0,7.0,3.8753887112675054,6.009494623292679,3.6548490647525256,1.706688781908866,14.440196062767656,208.51926233117052
1059,2012.0,DEF0C,25322.0,10.139428862080198,0.0241014044012519,8.621655941865212,74.33295117989972,9.033319251742448,81.60085670390073,20.0,19.0,24.0,9.0,33.0,23.0,16.0,27.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,3.09360248347344,4.448692562200234,3.077292818694099,0.7548182357214444,14.118169223661049,199.32270222793002
1059,2013.0,DEF0C,25596.0,10.150191368259351,0.0107625061791534,8.688975246609619,75.49829083619468,8.141492203854103,66.28389530541713,14.0,29.0,22.0,20.0,32.0,19.0,14.0,21.0,3.0,4.0,2.0,4.0,16.0,2.0,5.0,4.0,5.0,3.0153674829089283,4.312404985361248,3.0171582452117205,0.779750161053193,14.112161986320709,199.15311592815527
1059,2014.0,DEF0C,26700.0,10.19241884438834,0.0422274761289891,10.404909712200892,108.26214611905245,9.685969301217272,93.8180013041234,8.0,40.0,9.0,31.0,68.0,3.0,48.0,3.0,7.0,1.0,0.0,7.0,4.0,7.0,1.0,5.0,1.0,3.561018125447527,5.667221957001244,3.5319697412863,0.758785711354561,15.693902075761264,246.2985623635837
1059,2015.0,DEF0C,26241.0,10.175078352087963,-0.0173404923003754,9.570542226186229,91.59527850321362,10.409927829671451,108.3665974189682,6.0,21.0,6.0,13.0,23.0,2.0,11.0,7.0,4.0,3.0,0.0,6.0,12.0,4.0,3.0,4.0,3.0,3.7178313677398047,5.036389360199421,3.662627875156635,0.8321273004677077,13.68955417510653,187.40389351317663
1059,2016.0,DEF0C,26372.0,10.18005812023319,0.0049797681452243,9.518100534846065,90.59423779143692,8.562826415572376,73.32199622322406,8.0,37.0,10.0,26.0,38.0,4.0,21.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,3.0,1.0,3.058152291275852,4.4233511652995325,3.063559222247968,0.3841656254205738,14.74296860809041,217.35512337913926
1059,2017.0,DEF0C,27818.0,10.233438572167076,0.0533804519338865,9.45423275074744,89.38251690530548,10.918575835391945,119.21529827320488,2.0,12.0,4.0,8.0,32.0,2.0,22.0,6.0,6.0,0.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,3.688708052497277,5.361556039115484,3.644742892758108,0.7016027629635475,14.398308782986886,207.3112958102373
1059,2018.0,DEF0C,27943.0,10.23792199998891,0.0044834278218335,10.042783322515598,100.85749686299744,6.853481330959596,46.97020635381172,12.0,53.0,13.0,40.0,49.0,6.0,33.0,9.0,0.0,4.0,1.0,1.0,16.0,0.0,4.0,0.0,4.0,2.7088859015650577,3.797592155382737,2.719430193524797,0.3458487376076128,15.46217002668154,239.078701934009
1059,2019.0,DEF0C,28409.0,10.254461275355103,0.0165392753661937,9.980597925139095,99.61233494329085,9.376758560928076,87.92360110993796,3.0,32.0,3.0,24.0,53.0,3.0,32.0,8.0,5.0,2.0,2.0,6.0,8.0,4.0,2.0,4.0,3.0,3.348842343188598,4.470669266665069,3.2894820076049784,0.6770106846744752,14.744975314944595,217.41429703832546
1060,1990.0,DEF0D,33905.0,10.431317775117943,,9.72318541652199,94.5403346440659,9.989837550276034,99.79685428090508,0.0,15.0,0.0,15.0,44.0,12.0,41.0,12.0,6.0,2.0,1.0,7.0,8.0,6.0,2.0,6.0,3.0,3.421177243245218,5.334301838685771,3.42945251749708,0.4870510831039661,15.458813880430661,238.97492658979567
1060,1991.0,DEF0D,34657.0,10.453255004416736,0.0219372292987927,8.514563885297251,72.49779815680823,7.841952642481658,61.49622124692506,15.0,23.0,15.0,22.0,30.0,10.0,29.0,8.0,5.0,2.0,0.0,5.0,8.0,5.0,2.0,5.0,3.0,2.7323876803071987,5.000757555961591,2.7121594211762527,0.7101863255584099,14.360259432212032,206.21705096043465
1060,1992.0,DEF0D,33323.0,10.414003128242186,-0.0392518761745499,9.552248506025624,91.24545152086876,7.694990810572519,59.21288357479551,6.0,43.0,6.0,41.0,30.0,2.0,28.0,2.0,2.0,7.0,2.0,3.0,28.0,2.0,7.0,2.0,7.0,2.8290407391810737,4.2496183597598165,2.829233626489314,0.3542112732911486,14.910418529897997,222.32058073672556
1060,1993.0,DEF0D,32674.0,10.394334933586451,-0.0196681946557326,8.237704758572422,67.85977968940672,9.365414177546617,87.71098271699114,15.0,8.0,15.0,8.0,20.0,19.0,19.0,18.0,6.0,4.0,1.0,5.0,16.0,6.0,4.0,5.0,4.0,3.2518799227592443,4.96457562084208,3.186629567410876,0.6807243230993109,14.221015001706183,202.23726767875232
1060,1994.0,DEF0D,33199.0,10.410275033969022,0.0159401003825685,9.415988654105872,88.66084233425052,10.09046634163725,101.81751099171422,13.0,34.0,11.0,33.0,35.0,3.0,33.0,3.0,6.0,4.0,1.0,6.0,16.0,6.0,4.0,6.0,4.0,3.5281350844885484,4.960436356002052,3.5294371989168063,0.7471944362892272,15.269316512992411,233.15202677394274
1060,1995.0,DEF0D,32791.0,10.397909366476442,-0.0123656674925793,8.88792989272631,78.99529777801793,7.696719838854878,59.239496277822255,20.0,37.0,19.0,37.0,53.0,21.0,48.0,16.0,4.0,6.0,3.0,3.0,24.0,4.0,6.0,3.0,8.0,2.798807214129045,4.127516091557118,2.8596787562955064,1.2986937463047972,14.503616563869286,210.35489343174353
1060,1996.0,DEF0D,32575.0,10.391300401993046,-0.0066089644833962,7.195825722083944,51.77990782260491,5.779951569289495,33.407840143332095,39.0,19.0,38.0,18.0,16.0,26.0,15.0,25.0,1.0,6.0,1.0,1.0,24.0,1.0,6.0,0.0,5.0,2.2402913059261604,3.7824492164625054,2.1482429643762866,0.6881497121875518,13.713711257701192,188.06587645960042
1060,1997.0,DEF0D,32120.0,10.377234168060696,-0.0140662339323487,8.988090405379367,80.78576913527263,7.939125785254959,63.02971823410018,15.0,41.0,15.0,40.0,42.0,15.0,36.0,15.0,2.0,5.0,0.0,5.0,20.0,2.0,5.0,2.0,5.0,2.8661103917887947,5.038463105649627,2.9035397295915315,0.7093576557934885,14.855393752603907,220.6827235449032
1060,1998.0,DEF0D,31368.0,10.353543543972169,-0.0236906240885304,9.031755950853013,81.5726155557688,10.972863198484896,120.4037267726642,13.0,13.0,13.0,12.0,34.0,11.0,27.0,11.0,5.0,1.0,0.0,7.0,4.0,5.0,1.0,5.0,1.0,3.5282518323102563,5.507978303655666,3.5275361804456646,0.7580840760084993,15.476502770206983,239.52213799622442
1060,1999.0,DEF0D,30823.0,10.336016443526942,-0.0175271004452248,9.76248374728197,95.3060889159446,8.043789101944263,64.7025431165573,5.0,39.0,6.0,34.0,32.0,1.0,23.0,2.0,3.0,4.0,0.0,3.0,16.0,3.0,4.0,3.0,4.0,2.842328304573944,3.877601544316328,2.813331279801558,0.5334214215441352,15.221512227505146,231.69443449208867
1060,2000.0,DEF0D,31963.0,10.372334262809115,0.0363178192821731,9.821251469668276,96.45698043046129,7.216917183268529,52.08389363015656,4.0,14.0,4.0,11.0,27.0,6.0,17.0,6.0,1.0,3.0,1.0,5.0,12.0,0.0,3.0,1.0,3.0,2.3976469047403737,3.221991397362715,2.395620834119206,0.5592837106031089,15.825615056819954,250.45009192664645
1060,2001.0,DEF0D,32464.0,10.387887062065596,0.015552799256481,8.821309862706633,77.81550769388531,9.46479800719223,89.58240131695003,14.0,31.0,15.0,22.0,36.0,11.0,29.0,12.0,5.0,0.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,2.939378263103176,4.546478028305037,2.947068715007256,0.9992565534335636,14.542247591647024,211.47696501676367
1060,2002.0,DEF0D,30827.0,10.336146208328422,-0.0517408537371739,9.501755582904234,90.28335915725178,10.994743757442963,120.884390291831,10.0,44.0,12.0,34.0,42.0,13.0,35.0,13.0,6.0,4.0,3.0,8.0,16.0,6.0,4.0,8.0,4.0,4.0126802034463385,6.815008517436658,4.058038781589538,1.057843882255438,15.489916562006826,239.93751509793336
1060,2003.0,DEF0D,30264.0,10.317714166312864,-0.0184320420155579,9.22846388258772,85.16454563222601,6.123297977400131,37.49477812003253,14.0,41.0,14.0,38.0,31.0,11.0,26.0,11.0,1.0,8.0,3.0,2.0,32.0,0.0,8.0,1.0,8.0,2.519875710864252,3.787257935620717,2.503393958912602,0.38287540585962,14.801002593198865,219.06967776387953
1060,2004.0,DEF0D,30183.0,10.31503413096016,-0.0026800353527036,9.091087892348735,82.64787906640977,8.837988267915284,78.1100366238082,4.0,21.0,6.0,16.0,28.0,2.0,26.0,3.0,5.0,2.0,1.0,7.0,8.0,4.0,2.0,5.0,2.0,2.945996089305095,4.433311008814368,2.969052637739152,0.7739623973956662,14.557989753274539,211.93506565644645
1060,2005.0,DEF0D,29806.0,10.302464994508735,-0.0125691364514235,9.262679937665414,85.79723962762935,7.349067888534467,54.00879883028845,6.0,28.0,10.0,24.0,42.0,3.0,32.0,4.0,3.0,4.0,1.0,3.0,16.0,3.0,4.0,3.0,4.0,2.731995497596457,4.197346417688928,2.7546802797456444,0.3769606167457036,15.703138144702026,246.58854759159578
1060,2006.0,DEF0D,30886.0,10.338058285782946,0.0355932912742087,9.91655691685277,98.33810108518053,8.420620667144155,70.90685241993526,14.0,44.0,16.0,41.0,52.0,5.0,45.0,7.0,3.0,2.0,1.0,3.0,8.0,3.0,2.0,3.0,2.0,3.1303422554439235,4.594723667649077,3.1786446547288576,0.9432625428466386,15.193490910802906,230.8421660566505
1060,2007.0,DEF0D,30114.0,10.312745458882988,-0.0253128268999578,9.995308633576837,99.90619468045566,10.718183823083622,114.87946446541146,3.0,22.0,5.0,16.0,33.0,2.0,23.0,2.0,7.0,2.0,1.0,9.0,8.0,5.0,2.0,8.0,3.0,3.734558823374084,5.253013199654957,3.739861596305037,0.7627101287089786,15.354833581675825,235.77091432095963
1060,2008.0,DEF0D,31818.0,10.367787446365185,0.0550419874821965,9.67361154289159,93.57876028276542,7.94361323597218,63.10099124271242,3.0,23.0,4.0,20.0,36.0,8.0,23.0,11.0,3.0,3.0,1.0,4.0,12.0,2.0,3.0,3.0,4.0,2.797046914074712,4.374440487316436,2.737871936984185,0.7317463629996038,15.004246431658453,225.1274109819354
1060,2009.0,DEF0D,29920.0,10.306282432088414,-0.0615050142767703,9.218342678481342,84.97784173791057,7.228511401747438,52.25137708519272,12.0,28.0,16.0,21.0,10.0,6.0,6.0,7.0,0.0,2.0,1.0,2.0,8.0,0.0,2.0,1.0,2.0,2.7801966929797826,3.824977523408772,2.766064317292179,0.4683322770945198,14.129921522188887,199.65468222321672
1060,2010.0,DEF0D,29296.0,10.285206266914292,-0.0210761651741222,7.666252200715263,58.771422804971614,8.688977544982459,75.49833077720939,50.0,26.0,56.0,21.0,32.0,32.0,26.0,37.0,4.0,3.0,2.0,4.0,12.0,4.0,3.0,4.0,3.0,3.242155800366587,5.360768493010284,3.206598639442761,0.5443409861266493,13.906723278715175,193.39695235075854
1060,2011.0,DEF0D,30173.0,10.314702763735976,0.0294964968216824,9.455450505079911,89.40554425401595,9.171190963718548,84.11074369299274,7.0,19.0,8.0,11.0,26.0,1.0,19.0,1.0,6.0,8.0,2.0,6.0,32.0,4.0,8.0,6.0,8.0,3.6249766655014,5.657262371383473,3.541886738398286,0.7638609220613488,15.160213159302932,229.8320630355018
1060,2012.0,DEF0D,30720.0,10.332669187261608,0.0179664235256336,8.774336521099755,76.98898138550496,7.753092426579037,60.11044217507723,23.0,14.0,25.0,10.0,31.0,25.0,15.0,27.0,2.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,2.5757782148103097,3.8300897575960495,2.567387632838968,0.4337796187080822,14.824236793697878,219.75799651562593
1060,2013.0,DEF0D,30345.0,10.320387038269956,-0.0122821489916518,8.803277800762324,77.49770003739474,7.747165535955309,60.01857384149371,15.0,27.0,20.0,20.0,30.0,17.0,16.0,20.0,4.0,4.0,3.0,3.0,16.0,4.0,4.0,3.0,4.0,2.869320568872338,5.473292447142286,2.93954690764622,1.189556381347829,15.12629417677263,228.80477552226557
1060,2014.0,DEF0D,31544.0,10.359138675557464,0.0387516372875076,10.43622661998453,108.91482606367374,8.072073402421115,65.1583690140744,9.0,38.0,11.0,27.0,59.0,3.0,34.0,5.0,4.0,3.0,0.0,3.0,12.0,3.0,3.0,3.0,3.0,2.989656815711524,5.171746671622014,2.975379445239315,0.821702169809889,16.355415978371425,267.49963182556735
1060,2015.0,DEF0D,31799.0,10.367190121732936,0.0080514461754717,9.71540396103489,94.3890741260924,8.410810176721938,70.74172782884932,1.0,24.0,1.0,13.0,22.0,4.0,13.0,8.0,3.0,4.0,0.0,4.0,16.0,2.0,4.0,2.0,4.0,3.014627303484565,4.069961433668687,2.966118965194591,0.854188505260927,14.610815761432933,213.47593721453703
1060,2016.0,DEF0D,32667.0,10.394120673014172,0.0269305512812358,9.532766540603442,90.87363791764852,7.339533211676436,53.86874776530141,11.0,37.0,11.0,22.0,34.0,5.0,16.0,10.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,2.422288188672092,3.5823609870561586,2.4462675806559626,0.4715964849383785,15.366540880597887,236.13057863508607
1060,2017.0,DEF0D,33207.0,10.410515976053734,0.0163953030395624,9.531024603899054,90.84043000012912,10.13378625363918,102.69362383444644,4.0,16.0,6.0,8.0,30.0,3.0,22.0,6.0,3.0,1.0,0.0,4.0,4.0,3.0,1.0,4.0,1.0,3.2584521715881616,5.195812011096668,3.239237856711498,0.6001203430869996,14.685443152964739,215.66224059895893
1060,2018.0,DEF0D,33383.0,10.415802067353535,0.0052860912998031,10.204237007444414,104.12645290409812,5.23672330326461,27.423270954954614,12.0,53.0,14.0,34.0,43.0,9.0,33.0,12.0,1.0,4.0,0.0,1.0,16.0,0.0,4.0,1.0,4.0,2.0698511080097264,3.037651094744833,2.048216339404425,0.3965202809998794,16.480973436281563,271.6224854074185
1060,2019.0,DEF0D,34340.0,10.444066134451466,0.028264067097929,10.11339449084836,102.28074812752196,8.075828119671325,65.21899981847409,4.0,31.0,5.0,22.0,45.0,3.0,31.0,7.0,4.0,2.0,2.0,5.0,8.0,3.0,2.0,3.0,2.0,2.794404193657896,3.9436544154266544,2.8318664118406764,0.3123586734327754,15.38718756846744,236.7655412671989
1061,1990.0,DEF0E,27009.0,10.203925422776589,,9.764887230967132,95.35302263350496,10.569148393332936,111.7068977602922,0.0,16.0,0.0,15.0,43.0,11.0,41.0,12.0,4.0,3.0,1.0,8.0,12.0,4.0,3.0,7.0,3.0,3.734681411071712,5.590405961687044,3.756191004863651,0.8674052813127807,15.323357738640604,234.80529238635688
1061,1991.0,DEF0E,30333.0,10.319991507759507,0.116066084982922,8.48530833561547,72.00045755046537,8.175082371386116,66.83197177894804,16.0,22.0,15.0,22.0,32.0,10.0,31.0,9.0,6.0,2.0,0.0,5.0,8.0,6.0,1.0,5.0,2.0,2.868449954872321,5.094259342932365,2.86391868231435,0.8266593692699329,14.182505218146325,201.14345426274772
1061,1992.0,DEF0E,32297.0,10.382729625640236,0.0627381178807269,9.581235896720502,91.80008130860551,7.861102720865715,61.79693598800235,6.0,40.0,6.0,40.0,30.0,2.0,28.0,1.0,2.0,7.0,2.0,2.0,28.0,2.0,7.0,1.0,7.0,2.8175995415289283,4.096980287414457,2.761402361230678,0.5814740112671803,15.09441006963137,227.84121535018892
1061,1993.0,DEF0E,31044.0,10.34316083197403,-0.0395687936662056,8.264449966619754,68.30113325076125,9.620530435605264,92.5546058624072,14.0,7.0,13.0,7.0,18.0,18.0,17.0,18.0,5.0,4.0,1.0,7.0,16.0,5.0,4.0,4.0,4.0,3.4731156807239194,4.996678861812984,3.3841121459858767,0.935579099201231,13.962432964366576,194.9495342844304
1061,1994.0,DEF0E,30902.0,10.338576185710364,-0.004584646263666,9.41405661846377,88.6244620156415,10.008703680608123,100.17414936621864,13.0,31.0,13.0,31.0,33.0,3.0,31.0,3.0,5.0,3.0,1.0,4.0,12.0,5.0,3.0,1.0,3.0,3.693248590630305,5.088118132028941,3.721296262753007,0.8417853267548742,15.177464207076442,230.35541975708654
1061,1995.0,DEF0E,31578.0,10.360215954581834,0.02163976887147,8.891720436894493,79.0626923278872,8.181044297762478,66.92948580195196,19.0,37.0,17.0,37.0,47.0,16.0,42.0,15.0,6.0,7.0,2.0,6.0,28.0,5.0,7.0,6.0,7.0,3.087186527457539,4.525125718179656,3.116118902600743,1.2072588198246197,14.452642486821283,208.87887485187167
1061,1996.0,DEF0E,29195.0,10.281752740717636,-0.0784632138641967,7.218384165300817,52.10506995786557,6.119427742834318,37.44739589977032,41.0,18.0,39.0,18.0,16.0,30.0,15.0,28.0,1.0,7.0,1.0,2.0,28.0,1.0,7.0,1.0,7.0,2.5182830217425165,4.504028417112434,2.436338637231384,0.814899762637282,13.81459207463135,190.84295418846727
1061,1997.0,DEF0E,29122.0,10.279249181270847,-0.0025035594467883,9.005916199088892,81.10652658501172,8.230408932112903,67.73963118980386,14.0,44.0,14.0,42.0,42.0,15.0,37.0,14.0,5.0,6.0,0.0,3.0,24.0,4.0,5.0,2.0,6.0,3.08255016184004,5.421885074485058,3.1265674659182605,0.8762676837325952,14.679854397134697,215.4981251210749
1061,1998.0,DEF0E,29065.0,10.277289980135452,-0.0019592011353974,9.142260243608414,83.58092236186297,11.399443462892066,129.94731126367265,11.0,13.0,12.0,9.0,33.0,10.0,25.0,10.0,5.0,1.0,0.0,6.0,4.0,4.0,1.0,5.0,1.0,3.9308425734110566,5.557424659867011,3.9243250075383775,1.0457035361934404,15.184672076156494,230.57426606040676
1061,1999.0,DEF0E,29456.0,10.29065290347286,0.0133629233374072,9.808241792441992,96.2016070590057,8.34747666717095,69.68036670896343,6.0,37.0,6.0,31.0,32.0,2.0,24.0,2.0,2.0,4.0,2.0,4.0,16.0,2.0,4.0,2.0,4.0,2.991927120849803,4.13706800850587,2.9680088653995296,0.5126931114170771,15.12919519282078,228.89254718247142
1061,2000.0,DEF0E,30492.0,10.325219633108164,0.0345667296353049,9.877098987055286,97.55708440008856,7.393940804378333,54.6703606186509,3.0,16.0,6.0,13.0,25.0,6.0,19.0,5.0,2.0,4.0,1.0,2.0,16.0,0.0,3.0,2.0,3.0,2.54963476013046,3.516256179043972,2.580590740682543,0.6661796840101053,15.867004514835067,251.7618322737964
1061,2001.0,DEF0E,31315.0,10.351852494959513,0.0266328618513487,8.938701069955444,79.90037681802261,10.008281081653774,100.16569020938884,14.0,29.0,15.0,25.0,38.0,13.0,31.0,13.0,4.0,1.0,0.0,3.0,4.0,3.0,1.0,3.0,1.0,3.292197724228214,4.568919957993542,3.318809817563332,1.2302352255514637,14.6359027745757,214.20965002683266
1061,2002.0,DEF0E,27903.0,10.236489488910577,-0.1153630060489359,9.62136970666174,92.57075503226822,11.27957055891072,127.22871199344549,10.0,45.0,11.0,37.0,45.0,9.0,39.0,9.0,5.0,4.0,1.0,7.0,16.0,5.0,4.0,5.0,4.0,4.086800927141567,7.322189246672231,4.138185468067029,1.115107639479518,15.552937439590897,241.89386299982826
1061,2003.0,DEF0E,28022.0,10.240745194931176,0.0042557060206007,9.251345624000027,85.58739585470445,7.060227848357991,49.84681727072971,14.0,44.0,16.0,41.0,33.0,13.0,28.0,13.0,2.0,8.0,5.0,1.0,32.0,2.0,7.0,1.0,7.0,2.917449524114871,4.3132200909507885,2.910504275411188,0.6819945236514184,14.997520015462852,224.92560661420887
1061,2004.0,DEF0E,27464.0,10.220631335137528,-0.0201138597936498,9.197729253527845,84.59822342120188,9.52944608488032,90.81034268464086,5.0,24.0,6.0,19.0,29.0,1.0,25.0,2.0,3.0,2.0,0.0,6.0,8.0,3.0,2.0,6.0,2.0,3.197800699624267,4.831016468129332,3.2544588669437338,1.082171237740776,14.578361697292854,212.52862977709538
1061,2005.0,DEF0E,31017.0,10.342290720254804,0.121659385117276,9.302454185726612,86.53565387754256,8.165264650061328,66.67154680554114,6.0,29.0,9.0,23.0,44.0,4.0,34.0,4.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,3.0581515543300863,4.343665283494055,3.12176505219338,0.9882180473864896,15.709221059514283,246.77962629668704
1061,2006.0,DEF0E,29497.0,10.292043842241378,-0.050246878013425,9.958894622378432,99.17958209963804,8.888572205464321,79.00671585175286,13.0,46.0,14.0,37.0,51.0,5.0,42.0,7.0,4.0,4.0,1.0,5.0,16.0,3.0,4.0,6.0,4.0,3.445183025373767,5.341023504240135,3.498101297129854,1.3452756752397497,15.341766996576853,235.36981457725474
1061,2007.0,DEF0E,29996.0,10.30881931842128,0.0167754761799017,10.097671512288189,101.9629699700764,10.418330075816446,108.5416015686615,4.0,19.0,5.0,17.0,38.0,2.0,26.0,2.0,6.0,1.0,1.0,7.0,4.0,5.0,1.0,6.0,1.0,3.668426083033961,5.07277199295972,3.658601595376911,0.8063363580386717,15.46962440208047,239.30927914144354
1061,2008.0,DEF0E,34344.0,10.444182609904397,0.1353632914831166,9.863330790927984,97.28529429126804,9.499701947096982,90.2443370836782,3.0,25.0,4.0,21.0,39.0,8.0,26.0,14.0,3.0,3.0,1.0,3.0,12.0,3.0,3.0,4.0,3.0,3.333228753367365,5.497111745498267,3.251911110134968,1.0833205145342393,15.205524936517193,231.2079885950462
1061,2009.0,DEF0E,30927.0,10.339384867764494,-0.1047977421399029,9.559624302471477,91.38641680440324,8.0643350612296,65.03349997977703,10.0,31.0,14.0,21.0,11.0,5.0,8.0,7.0,2.0,2.0,1.0,2.0,8.0,1.0,2.0,1.0,2.0,2.9008399500825908,4.4614423686595694,2.9218812369855915,0.6094239119256212,14.50843490597076,210.49468342079075
1061,2010.0,DEF0E,32910.0,10.401531841937386,0.0621469741728919,7.925797039748426,62.81825871528491,8.830029504958366,77.96942105843529,47.0,29.0,55.0,23.0,34.0,28.0,27.0,34.0,5.0,3.0,2.0,4.0,12.0,4.0,3.0,3.0,2.0,3.3447081458175605,5.495392650758878,3.2780665383084595,0.9039104489222598,14.241039739560163,202.8072128637318
1061,2011.0,DEF0E,31992.0,10.373241150526654,-0.0282906914107314,9.712505472838863,94.3327625599249,9.35339832266556,87.48606018244291,7.0,23.0,8.0,16.0,30.0,0.0,19.0,1.0,4.0,8.0,1.0,4.0,32.0,4.0,8.0,4.0,7.0,3.897249301110651,5.62310218207798,3.744908229068651,1.3440653236671931,15.50997321217823,240.55926904248625
1061,2012.0,DEF0E,32631.0,10.39301803576196,0.0197768852353057,8.899826463656847,79.20691108320675,8.716295952585968,75.97381513306652,19.0,22.0,25.0,11.0,29.0,22.0,17.0,26.0,3.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,1.0,2.964726514485025,4.239589703345168,2.9681568430286585,0.8440382334365613,14.91667630964429,222.50723212670317
